"SPECIES","LONG_WGS84","LAT_WGS84"
"Microtus montanus",-106.812137,40.485287
"Microtus montanus",-117.863843,47.640751
"Microtus montanus",-117.889557,47.756546
"Microtus montanus",-106.989177,38.959157
"Microtus montanus",-118.97,41.5
"Microtus montanus",-119.67,42.54
"Microtus montanus",-119.89,39.16
"Microtus montanus",-118.065594,37.426865
"Microtus montanus",-115.90404,41.2921
"Microtus montanus",-117.1402,45.2039
"Microtus montanus",-105.41,40.19
"Microtus montanus",-111.57108,40.13253
"Microtus montanus",-120.1397,41.2178
"Microtus montanus",-120.239918,39.431969
"Microtus montanus",-107.515972,38.412603
"Microtus montanus",-107.519283,38.443284
"Microtus montanus",-107.269749,38.542711
"Microtus montanus",-107.529351,38.422568
"Microtus montanus",-107.50703,38.486788
"Microtus montanus",-112.693,37.5214
"Microtus montanus",-111.0274,40.5745
"Microtus montanus",-112.91341,37.59466
"Microtus montanus",-111.72167,40.75056
"Microtus montanus",-113.41389,41.92111
"Microtus montanus",-119.035146,37.997996
"Microtus montanus",-118.59,43.01
"Microtus montanus",-119.74,43.88
"Microtus montanus",-119.07,43.98
"Microtus montanus",-118.58,44.5
"Microtus montanus",-112.76643,37.69709
"Microtus montanus",-111.17306,40.63083
"Microtus montanus",-119.5724,45.7479
"Microtus montanus",-111.4825,39.11639
"Microtus montanus",-118.68,42.09
"Microtus montanus",-118.66,42.11
"Microtus montanus",-109.352306,33.64172
"Microtus montanus",-118.67,42.09
"Microtus montanus",-119.01,42.1
"Microtus montanus",-118.98,42.11
"Microtus montanus",-110.50475,43.2392
"Microtus montanus",-107.33,44.57
"Microtus montanus",-117.0552,45.914
"Microtus montanus",-117.1125,45.9214
"Microtus montanus",-117.0552,45.9214
"Microtus montanus",-117.1853,45.9397
"Microtus montanus",-117.1957,45.9433
"Microtus montanus",-117.1281,45.9433
"Microtus montanus",-117.1281,45.9543
"Microtus montanus",-117.2764,46.00362
"Microtus montanus",-111.68855,37.93533
"Microtus montanus",-111.71803,37.98294
"Microtus montanus",-107.85,44.81
"Microtus montanus",-120.2072,47.6761
