SPECIES,LONG_WGS84,LAT_WGS84,LONGITUDE,LATITUDE,ELEVATION,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
Microtus oregoni,-123.8761,46.1484,-123.8761,46.1484,6,1074,776,42,37536,2069.675049,235.699997,1833.975098,681,1530,1572,603,184792.3438,31414.59961,2396.675049,64,87756.72656,11794.22461,13035,82399
Microtus oregoni,-124.110402,40.479918,-124.110402,40.479918,92,1234,886,54,26043,2085.524902,450.25,1635.274902,891,1541,1567,891,119166.4219,22801.84961,183.774994,84,64075.14844,2166.774902,2530,64075
Microtus pennsylvanicus,-104.820833,38.83388,-104.820833,38.83388,1839,955,1625,42,77743,2947.324951,-861.5,3808.824951,1990,-13,1990,-13,40244.69922,6821.350098,605.724976,62,18084.69922,3186.350098,18085,3186
Microtus pennsylvanicus,-117.6317,48.0617,-117.6317,48.0617,738,756,1346,36,79362,2908.399902,-792.849976,3701.25,-159,1712,1771,-286,52724.47656,7168.725098,1947.625,36,19934.625,7183.725098,8053,18332
Microtus pennsylvanicus,-110.76167,43.48,-110.76167,43.48,1902,328,1746,40,88656,2739.175049,-1591.349976,4330.524902,785,1377,1446,-849,39258.82422,4374.049805,2669.100098,14,11112.4502,8675.775391,9249,10247
Microtus pennsylvanicus,-111.83361,41.73556,-111.83361,41.73556,1379,856,1375,33,92266,3129.649902,-972.349976,4102,799,2048,2048,-357,41990.375,4823,1823.375,28,14185.15039,6341.549805,6342,11296
Microtus pennsylvanicus,-105.681945,37.714709,-105.681945,37.714709,2303,564,1926,44,85730,2714.925049,-1653.650024,4368.575195,1571,-454,1638,-588,21224.34961,4349.975098,608.700012,63,10222.125,2021.449951,9267,2088
Microtus pennsylvanicus,-106.554104,38.167276,-106.554104,38.167276,3002,302,1573,40,81603,2315.949951,-1601.224976,3917.174805,1289,-588,1352,-754,39364.77344,5898.224609,2176.550049,35,14964.7998,7182.674805,13482,7698
Microtus pennsylvanicus,-114.0922,46.5101,-114.0922,46.5101,1006,701,1515,39,79810,2932.899902,-949.849976,3882.75,1135,243,1731,-343,30607.34961,4143.149902,1932.25,27,9820.875,6044.5,8107,6914
Microtus pennsylvanicus,-105.661443,37.73123,-105.661443,37.73123,2311,571,1910,43,85276,2725.949951,-1621.574951,4347.524902,1573,-439,1644,-571,21829.67578,4385.725098,625.274963,61,10388.77539,2073.774902,9487,2129
Microtus pennsylvanicus,-112.6337,45.214,-112.6337,45.214,1557,672,1538,39,78468,2827.550049,-1055.050049,3882.600098,1079,-343,1694,-343,33302.77344,5590.475098,1236.224976,49,14224.47559,4486.700195,10984,4487
Microtus pennsylvanicus,-112.3442,43.1906,-112.3442,43.1906,1372,716,1548,36,90413,3060.774902,-1156.474976,4217.25,702,1793,1867,-491,26646.07422,3135,1369.550049,21,8052.524902,4759.049805,5040,7281
Microtus pennsylvanicus,-111.1528,43.5721,-111.1528,43.5721,1952,403,1589,38,87465,2714.074951,-1446,4160.075195,-550,1471,1526,-733,51260.30078,5568.600098,3024.774902,18,14786.4502,9706.650391,10582,14492
Microtus pennsylvanicus,-117.0419,48.1833,-117.0419,48.1833,652,712,1500,39,77804,2980.800049,-853.674988,3834.475098,-179,1630,1708,-313,60049.875,9011.349609,2139.449951,43,24698.64844,7652.625,8365,21889
Microtus pennsylvanicus,-117.0419,48.154354,-117.0419,48.154354,724,720,1393,37,77893,2902.100098,-814.099976,3716.200195,-171,1655,1721,-299,61457.25,9132.924805,2138.574951,43,25251.34961,7744.75,8438,22468
Microtus pennsylvanicus,-111.106,44.1296,-111.106,44.1296,1890,352,1597,39,84267,2643.274902,-1430.574951,4073.849854,-581,1391,1456,-725,72090.89844,9031.25,2890.774902,31,23950.77344,10560.22461,11550,23929
Microtus richardsoni,-122.1056,42.9439,-122.1056,42.9439,1881,409,1338,44,55980,2209.5,-818.875,3028.375,-139,1180,1180,-255,119632.1016,19664.34961,879.474976,66,54515.67188,6335.75,6336,54263
Microtus richardsoni,-121.7353,46.7889,-121.7353,46.7889,1681,300,868,35,54237,1709.800049,-737.775024,2447.575195,-228,999,1050,-335,284566.0625,51214.30078,3592.274902,64,134709,19223.42578,22031,123469
Microtus richardsoni,-111.30488,39.69582,-111.30488,39.69582,2630,338,1488,40,73979,2366.300049,-1286.949951,3653.25,-460,1341,1341,-576,62021.02344,7396.125,2514.350098,28,21842.90039,10367.59961,10368,20266
Microtus richardsoni,-111.2652,39.72658,-111.2652,39.72658,2839,223,1484,41,70678,2186.649902,-1375.400024,3562.049805,-537,1193,1193,-638,62194.57422,7707.600098,2372.350098,30,22341.22461,10489.27539,10489,20880
Microtus richardsoni,-110.9174,40.6907,-110.9174,40.6907,3154,-66,1519,42,72330,1896.949951,-1640.349976,3537.299805,-835,914,914,-927,98264.70313,13021.5752,3983.975098,37,36969.92578,14496.77539,14497,36306
Microtus richardsoni,-116.57,45.13,-116.57,45.13,2112,248,1357,38,71211,2248.774902,-1287.900024,3536.674805,-524,1187,1187,-637,109530.0781,16395.07422,1740.974976,54,45668.19922,7641.399902,7641,44771
Microtus richardsoni,-116.54,45.18,-116.54,45.18,2014,207,1353,39,69619,2195.074951,-1258.25,3453.324951,-652,1128,1128,-652,107688.9219,16557.25,1829.175049,52,44477,8018.149902,8018,44477
Microtus richardsoni,-116.5484,45.1878,-116.5484,45.1878,2163,224,1333,38,69321,2197.675049,-1220.300049,3417.975098,-637,1142,1142,-637,109925.25,16818.5,1874.424927,53,45282.89844,8154.274902,8154,45283
Microtus richardsoni,-116.8233,44.7674,-116.8233,44.7674,1903,337,1283,36,72313,2346.524902,-1139.974976,3486.5,-439,1284,1288,-556,73340.875,10599.75,1351.574951,50,30163.69922,6043.274902,7601,29564
Microtus richardsoni,-115.7236,47.5169,-115.7236,47.5169,1801,249,827,27,71491,1990.375,-1036.349976,3026.725098,-504,1201,1201,-616,132568.625,18135.65039,3116.449951,46,53245.125,13518.2998,13518,49866
Microtus richardsoni,-112.3667,42.6892,-112.3667,42.6892,2048,586,1176,32,84023,2685.375,-987.400024,3672.774902,-325,1657,1695,-466,76784.97656,10211.40039,2652.025146,43,29679.92578,8968.950195,9211,28607
Microtus richardsoni,-122.1333,42.9045,-122.1333,42.9045,2196,254,1236,42,56472,1985.100098,-925.950012,2911.050049,-289,998,1035,-408,153315.2031,24581.09961,1519.150024,64,70337.52344,8577.125,9447,67904
Microtus richardsoni,-122.1983,42.8292,-122.1983,42.8292,1971,425,1104,38,59768,2133.25,-721.424988,2854.675049,-287,1252,1252,-287,165168.2031,27067.65039,768.875,69,77745.32813,6593.100098,6593,77745
Microtus richardsoni,-122.1944,42.813,-122.1944,42.813,1849,480,1106,38,61264,2212.75,-676.224976,2888.975098,-158,1324,1324,-249,157041.4219,25218.25,693.400024,70,73626.47656,5745.700195,5746,72542
Microtus richardsoni,-111.1528,43.5721,-111.1528,43.5721,1952,403,1589,38,87465,2714.074951,-1446,4160.075195,-550,1471,1526,-733,51260.30078,5568.600098,3024.774902,18,14786.4502,9706.650391,10582,14492
Microtus richardsoni,-114.8583,43.9153,-114.8583,43.9153,2147,190,1845,43,80820,2562.899902,-1721.949951,4284.849609,-855,1185,1223,-855,60298.97266,8345.049805,1628.675049,45,23988.125,6288.5,7527,23988
Microtus richardsoni,-121.6783,48.9731,-121.6783,48.9731,1185,499,948,36,55665,1991.350098,-602.449951,2593.800049,-71,1240,1240,-176,237057.5938,36671.19922,5247.350098,53,101077.0781,21950.57422,21951,94264
Microtus richardsoni,-111.5725,42.3292,-111.5725,42.3292,2583,276,1136,32,79180,2177.850098,-1270.974976,3448.825195,-560,1317,1343,-683,99111.20313,14185.2002,3209.600098,45,39226.375,11343.6748,11701,38942
Microtus richardsoni,-121.149751,47.76987,-121.149751,47.76987,1317,422,870,31,62401,2029.724976,-709.974976,2739.699951,-254,1237,1256,-352,195822.4063,32022.07422,2562.175049,63,92106.45313,12711.7998,16026,83187
Microtus richardsoni,-121.7672,46.1236,-121.7672,46.1236,1298,499,849,33,57718,1990.525024,-546.849976,2537.375,-108,1246,1278,-204,236118.8438,38009.27344,2325.175049,63,110169.4219,15201.0498,16811,100798
Microtus richardsoni,-117.8275,46.0561,-117.8275,46.0561,1667,461,1015,33,66690,2237.050049,-808.174988,3045.225098,-256,1353,1353,-365,131429.9688,19985.52539,2016.824951,59,58978.85156,9421.5,9422,53566
Microtus richardsoni,-111.106,44.1296,-111.106,44.1296,1890,352,1597,39,84267,2643.274902,-1430.574951,4073.849854,-581,1391,1456,-725,72090.89844,9031.25,2890.774902,31,23950.77344,10560.22461,11550,23929
Microtus richardsoni,-109.84658,43.2888,-109.84658,43.2888,2545,22,1672,40,83941,2241.949951,-1867.974976,4109.924805,-92,1042,1105,-1051,48558.39844,4888.674805,3079.449951,15,14089.34961,9990.900391,10677,12978
Microtus richardsoni,-113.6501,48.7993,-113.6501,48.7993,1510,338,1228,34,74526,2334.399902,-1220.824951,3555.224854,-446,1239,1316,-612,108169.9453,13888.6748,3888.350098,33,39536.22656,17423.25,20543,33776
Microtus townsendii,-122.5386,47.0044,-122.5386,47.0044,104,1000,1014,42,47453,2408.75,18.6,2390.149902,482,1626,1626,406,104009.1016,16950.625,1815.574951,60,48616.75,8052.524902,8053,44156
Microtus townsendii,-122.4878,42.7511,-122.4878,42.7511,791,970,1596,48,58322,2973.399902,-306.224976,3279.625,332,1746,1746,261,102450.75,15827.625,1122.099976,62,46797.875,5931.600098,5932,43825
Microtus townsendii,-123.7033,45.2775,-123.7033,45.2775,114,1011,1026,46,41136,2278.074951,74.625,2203.449951,557,1524,1551,486,236064.2813,39606.30078,2787.550049,65,112568.125,13172.4502,16154,105328
Microtus townsendii,-124.2583,48.2547,-124.2583,48.2547,14,853,828,48,33450,1776.050049,65.525002,1710.525024,497,1271,1271,420,199164.4844,33934.27734,3048.375,69,98683.40625,11298.8252,11299,90963
Microtus townsendii,-124.1092,43.7303,-124.1092,43.7303,8,1109,938,52,31950,2077.824951,274.200012,1803.625,765,1495,1519,701,172527.25,27650.65039,1333.199951,67,80393.375,8309.949219,9239,77845
Microtus townsendii,-123.8428,45.4564,-123.8428,45.4564,5,1038,912,49,33872,2041.949951,186.649994,1855.299927,683,1451,1474,608,217732.0781,35106.80078,2759.925049,62,101048.4531,13049.3252,15862,94255
Microtus townsendii,-124.2261,43.2606,-124.2261,43.2606,28,1157,1089,54,32490,2292.324951,286.575012,2005.75,813,1553,1584,755,148922,25956.09961,947.375,69,70145.52344,6069.899902,7248,69787
Microtus townsendii,-122.2042,47.7625,-122.2042,47.7625,30,999,1080,44,47106,2401.175049,-13.925,2415.100098,478,1609,1609,402,95929.97656,14690.59961,1957.949951,53,42178.375,8909.549805,8910,38482
Microtus townsendii,-123.0158,48.5344,-123.0158,48.5344,8,987,835,42,40915,2115,128.449997,1986.550049,540,1504,1504,463,71043.64844,12005.9248,1597.75,59,33435.42578,6235.049805,6235,29941
Microtus townsendii,-122.7206,48.5631,-122.7206,48.5631,0,974,904,39,46807,2320.824951,22.725,2298.099854,454,1577,1577,390,76906.20313,11962.75,1961.900024,51,33864.82422,7870.125,7870,30192
Microtus townsendii,-123.0128,48.5864,-123.0128,48.5864,0,983,815,42,39384,2044.949951,138.975006,1905.974976,548,1469,1469,471,73251.35156,12339.15039,1598.675049,59,34279.625,6399.024902,6399,30775
Microtus townsendii,-123.3789,46.1694,-123.3789,46.1694,1,1027,969,43,44046,2292.524902,75.800003,2216.724854,535,1582,1596,466,138407.5938,24002.69922,1893.724976,63,65370.625,9271.075195,10981,61930
Microtus townsendii,-123.8761,46.1339,-123.8761,46.1339,17,1078,790,42,37850,2087.600098,234.675003,1852.925049,681,1540,1579,603,194238.9219,32951.55078,2603.074951,64,91998.75,12575.625,14131,86189
Microtus townsendii,-123.8761,46.1484,-123.8761,46.1484,6,1074,776,42,37536,2069.675049,235.699997,1833.975098,681,1530,1572,603,184792.3438,31414.59961,2396.675049,64,87756.72656,11794.22461,13035,82399
