SPECIES,LONG_WGS84,LAT_WGS84
Urocitellus columbianus,-112.08,45.87
Urocitellus columbianus,-116.67,45.02
Urocitellus columbianus,-116.63,45.08
Urocitellus columbianus,-111.78,45.71
Urocitellus columbianus,-111.74,45.72
Urocitellus columbianus,-111.73,45.72
Urocitellus columbianus,-115.51,46.08
Urocitellus columbianus,-117.8397,46.0619
Urocitellus columbianus,-117.81,46.1644
Urocitellus columbianus,-117.793771,46.287705
Urocitellus columbianus,-118.334788,46.2997
Urocitellus columbianus,-111.8,45.61
Urocitellus columbianus,-111.77,45.71
Urocitellus columbianus,-117.1989,45.3137
Urocitellus columbianus,-118.5847,46.0564
Urocitellus columbianus,-113.3648,45.595
Urocitellus columbianus,-113.3529,45.602
Urocitellus columbianus,-113.3748,45.6023
Urocitellus columbianus,-113.3531,45.6311
Urocitellus columbianus,-113.375,45.6317
Urocitellus columbianus,-113.4,45.36
Urocitellus columbianus,-111.91,45.56
Urocitellus columbianus,-111.83,45.7
Urocitellus columbianus,-111.78,45.72
Urocitellus columbianus,-118.6,44.18
Urocitellus columbianus,-117.1622,48.5037
Urocitellus columbianus,-119.14,44.24
Urocitellus columbianus,-120.667068,48.725118
Urocitellus columbianus,-120.663558,48.727228
Urocitellus columbianus,-118.818602,48.558574
Urocitellus columbianus,-118.186372,48.73199
Urocitellus columbianus,-120.6835,48.7215
Urocitellus elegans,-111.77,45.48
Urocitellus elegans,-111.64,45.58
Urocitellus elegans,-111.66,45.64
Urocitellus elegans,-111.72,45.67
Urocitellus elegans,-105.58,40.79
Urocitellus elegans,-106.31065,42.8433
Urocitellus elegans,-111.73,45.44
Urocitellus elegans,-111.89,45.65
Urocitellus elegans,-111.74,45.7
Urocitellus elegans,-106.74,39.58
Urocitellus elegans,-105.49,39.93
Urocitellus elegans,-108.73,40.81
Urocitellus elegans,-106.07,41.25
Urocitellus elegans,-108.95,41.77
Urocitellus elegans,-110.57,41.82
Urocitellus elegans,-111.73,45.72
Urocitellus elegans,-115.43,40.93
Urocitellus elegans,-111.6,45.07
Urocitellus elegans,-111.8,45.61
Urocitellus elegans,-111.83,45.7
Urocitellus elegans,-111.77,45.71
Urocitellus elegans,-113.4,45.36
Urocitellus elegans,-111.74,45.67
Urocitellus elegans,-111.71,45.67
Urocitellus elegans,-111.78,45.72
Urocitellus elegans,-105.998334,38.534707
Urocitellus elegans,-106.089788,38.221269
Urocitellus mollis,-113.12045,39.71746
Urocitellus mollis,-112.57639,39.35222
Urocitellus mollis,-113.79,42.53
Urocitellus mollis,-118.38278,40.91722
Urocitellus mollis,-112.77667,40.77449
Urocitellus mollis,-112.63139,40.77005
Urocitellus mollis,-112.97785,40.78556
Urocitellus mollis,-112.90441,40.82844
Urocitellus mollis,-113.92086,38.71698
Urocitellus mollis,-112.79573,40.76
Urocitellus mollis,-113.65509,37.68013
Urocitellus mollis,-111.83706,39.02514
Urocitellus mollis,-117.8522,42.748
Urocitellus mollis,-115.3,42.984
Urocitellus mollis,-112.67141,39.22396
Urocitellus richardsonii,-113.0142,48.556
Urocitellus richardsonii,-111.68,45.76
Urocitellus richardsonii,-111.64,45.82
Urocitellus richardsonii,-111.84,45.62
Urocitellus richardsonii,-111.71,45.67
Urocitellus richardsonii,-111.7,45.69
Urocitellus richardsonii,-111.66,45.85
Urocitellus richardsonii,-104.0001,47.9883
Urocitellus richardsonii,-104.0754,47.9935
Urocitellus richardsonii,-103.9914,48.0151
Urocitellus richardsonii,-110.9428,46.0538
Urocitellus richardsonii,-110.73197,46.16837
Urocitellus townsendii,-120.6983,46.7311
Urocitellus townsendii,-120.5425,46.5683
Urocitellus townsendii,-120.54,46.56
Urocitellus townsendii,-119.77,46.21
Urocitellus townsendii,-119.968626,46.33468
Urocitellus townsendii,-115.73516,39.39682
Urocitellus townsendii,-119.76,46.2
Urocitellus townsendii,-117.93828,37.51701
Urocitellus washingtoni,-118.838972,46.6636
Urocitellus washingtoni,-119.0419,46.7161
Urocitellus washingtoni,-119.02,46.7
Urocitellus washingtoni,-119.0161,46.4589
Urocitellus washingtoni,-118.159259,46.5197
Urocitellus washingtoni,-118.86,46.6636
Urocitellus washingtoni,-119.3667,47
Urocitellus washingtoni,-119.492597,47.463228
Xerospermophilus mohavensis,-117.874062,35.641857
Xerospermophilus mohavensis,-117.847137,35.644666
Xerospermophilus mohavensis,-117.816158,35.646615
Xerospermophilus mohavensis,-117.314795,35.78181
Xerospermophilus mohavensis,-117.3595,35.820729
Xerospermophilus mohavensis,-117.54083,34.9925
Xerospermophilus mohavensis,-117.51058,35.27173
Xerospermophilus mohavensis,-117.50539,35.44
Xerospermophilus mohavensis,-117.882936,35.539266
Xerospermophilus mohavensis,-117.33333,34.59889
Xerospermophilus mohavensis,-117.5832,35.35579
Xerospermophilus mohavensis,-117.603758,35.384235
Xerospermophilus mohavensis,-117.589986,35.473723
Xerospermophilus mohavensis,-117.834673,36.038009
Xerospermophilus mohavensis,-117.757247,35.216285
Xerospermophilus mohavensis,-117.34376,34.768269
Xerospermophilus mohavensis,-117.3027,35.07937
Xerospermophilus spilosoma,-109.1408,31.9281
Xerospermophilus spilosoma,-106.855678,32.605227
Xerospermophilus spilosoma,-106.000385,35.541176
Xerospermophilus spilosoma,-109.04,31.83
Xerospermophilus spilosoma,-106.76,32.28
Xerospermophilus spilosoma,-106.666656,35.238613
Xerospermophilus spilosoma,-106.838273,34.804562
Xerospermophilus spilosoma,-106.803109,34.805088
Xerospermophilus spilosoma,-108.809998,31.335278
Xerospermophilus spilosoma,-106.870952,35.382502
Xerospermophilus spilosoma,-106.813704,33.947567
Xerospermophilus spilosoma,-106.547651,34.726553
Xerospermophilus spilosoma,-106.590454,34.794529
Xerospermophilus spilosoma,-106.574097,34.796545
