SPECIES,LONG_WGS84,LAT_WGS84,YEAR,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
Callospermophilus lateralis,-118.34,42.91,1992,936,1628,42,76989,3138.5625,-673.731262,3812.293701,841,1921,1972,-1,31181.71289,4748.618652,748.887512,44,11012.61914,3869.9375,3873,9969
Callospermophilus lateralis,-109.34167,33.91667,1994,592,1638,48,63190,2350.899902,-1027.018799,3377.918701,1375,867,1428,-184,66027.65625,10604.94336,1981.21875,43,25017.35547,7145.412109,21335,16525
Callospermophilus lateralis,-106.250267,36.124722,1994,1031,1627,42,79706,3057.387451,-809.793762,3867.181152,1988,17,2072,17,32107.26953,5561.443848,1320.050049,48,13897.5498,4318.606445,12643,4319
Callospermophilus lateralis,-112.1625,36.55139,1994,710,1379,40,72604,2576.149902,-842.849976,3419,-33,1010,1696,-153,68619.20313,10166.2373,2328.756348,37,26068.69922,9841.143555,14200,21636
Callospermophilus lateralis,-106.322777,36.884724,1994,164,1342,39,70840,1953.699951,-1401.6875,3355.387451,-581,879,1102,-711,85192.75781,11510.625,2669.331299,32,28736.79297,12430.64355,16122,25899
Callospermophilus lateralis,-112.40889,38.33083,1994,306,1449,41,71420,2232.975098,-1253.662476,3486.637695,-427,1025,1278,-544,83524.04688,10418.58105,3141.3125,28,27968.17578,14191.69922,14353,25348
Callospermophilus lateralis,-106.966667,38.516667,1994,336,1937,40,96928,2702.5,-2115.84375,4818.34375,1441,-217,1516,-1015,24985.46875,4190.056152,1322.53125,40,10280.2998,4375.299805,8869,5224
Callospermophilus lateralis,-110.5512,40.9261,1994,183,1662,43,74057,2280.399902,-1519.387451,3799.787354,36,1182,1182,-708,67818.70313,7217.037598,3911.087402,19,20792.34375,12436.11914,12436,16881
Callospermophilus lateralis,-108.549454,33.507221,1995,866,1729,49,64235,2689.300049,-794.549988,3483.850098,1653,1167,1709,66,62311.9375,10851.04395,2089.943848,52,26706.19922,6593.368652,22904,14021
Callospermophilus lateralis,-108.664169,33.574165,1995,945,1945,52,66700,2889.225098,-844.556274,3733.78125,1768,1247,1826,115,53227.53125,8670.774414,1554.818726,48,22378.03125,5461.243652,18294,11856
Callospermophilus lateralis,-108.349583,34.35,1996,869,1947,49,73294,2925.631348,-1012.637512,3938.268799,1768,1214,1833,-47,32030.39453,6844.90625,1175.318726,66,16316.28711,3841.256104,13553,4944
Callospermophilus lateralis,-111.55417,40.60657,1996,277,909,29,76708,2021.081299,-1044.9375,3066.018799,-506,1347,1347,-603,113033.4609,14495.95605,3823.893799,39,40158.26953,12748.78711,12749,38625
Callospermophilus lateralis,-120.725843,40.617287,1997,753,1683,45,69452,2919.712402,-818.299988,3738.012451,-93,1649,1683,-93,54305.41797,9944.875,644.5625,72,27183.99414,3123.09375,3268,27184
Callospermophilus lateralis,-111.48944,39.12694,1997,212,1184,37,71648,2003.71875,-1189.443726,3193.162598,-316,1192,1192,-631,86387.95313,11463.80664,3060.568848,33,28866.96875,12328.26855,12328,26657
Callospermophilus lateralis,-111.13055,39.423611,1997,526,1509,38,83892,2683.893799,-1226.574951,3910.46875,-359,1626,1626,-532,46562.50781,4768.100098,2141.756348,18,13320.56836,8748.606445,8749,12695
Callospermophilus lateralis,-121.39,43.85,1998,702,1577,45,65622,2823.375,-649.900024,3473.274902,-36,1564,1582,-88,59518.78125,10593.43164,1432.512451,57,27328.95703,5204.96875,6685,25474
Callospermophilus lateralis,-121.37,43.85,1998,730,1449,43,65075,2778.881348,-558.6875,3337.568848,1,1589,1602,-48,66026.375,11693.0625,1604.806274,59,30861.26172,5666.518555,6656,28744
Callospermophilus lateralis,-121.19,43.86,1998,642,1354,41,66468,2659.65625,-590.118774,3249.774902,-78,1541,1541,-131,48570.59766,8374.568359,1597.931152,52,21426.72461,5057.075195,5057,19899
Callospermophilus lateralis,-121.57,44,1998,465,1172,40,61525,2282.9375,-620.431274,2903.368652,-184,1307,1307,-243,110578.0859,20604.85547,1961.275024,71,56403.25,6571.894043,6572,51870
Callospermophilus lateralis,-121.47,44,1998,700,1338,42,64050,2648.712402,-532.662476,3181.375,-9,1554,1554,-58,61246.92969,11329.35645,1598.493774,63,30120.33789,5212.137695,5976,27788
Callospermophilus lateralis,-109.364246,33.750887,1999,771,1869,51,64317,2645.793945,-982.293762,3628.087646,1577,1039,1626,-19,66408.25781,9610.037109,1699.65625,43,25282.19922,6676.96875,20762,17856
Callospermophilus lateralis,-117.1394,45.6271,1999,662,1570,42,72753,2860.293701,-859.78125,3720.074951,967,1583,1616,-259,46116.67578,6319.793945,2725.725098,27,15780.15039,8577.568359,10467,10196
Callospermophilus lateralis,-111.67885,37.92409,1999,685,1428,39,77131,2640.993652,-986.543762,3627.537354,-115,1023,1735,-250,45447.57422,5355.612305,1604.181274,29,14165.20605,6718.137695,9800,12282
Callospermophilus lateralis,-116.89664,34.302602,2000,797,1630,51,58906,2609.456299,-583.262512,3192.71875,181,1347,1596,131,63009.74219,13339.96875,330.3125,85,36066.28125,3490.943848,4042,33956
Callospermophilus lateralis,-116.92667,34.30722,2000,831,1670,51,59283,2696.006348,-549.775024,3245.78125,207,1388,1632,157,62759.47656,13381.8125,329.006256,85,35804.54297,3486.925049,4018,33896
Callospermophilus lateralis,-120.702926,40.418879,2000,882,1603,43,71398,3035.756348,-660.349976,3696.106445,3,1833,1833,3,39893.25781,7626.068848,355.899994,69,19843.96289,2474.256104,2474,19844
Callospermophilus lateralis,-122.23,43.26,2000,762,1410,45,59053,2681.46875,-407.256256,3088.725098,133,1569,1569,93,149597.0938,26093.5,2100.4375,65,72264.24219,8924.606445,8925,65235
Callospermophilus lateralis,-121.2,43.46,2000,595,1849,48,66612,2878.375,-911.025024,3789.399902,-169,1457,1485,-208,32633.89258,4577.118652,1306.981201,44,13081.1123,4116.668945,4749,11710
Callospermophilus lateralis,-121.04,43.53,2000,608,1797,48,65218,2831.649902,-901.643738,3733.293701,-140,1450,1490,-177,30821.46875,4274.856445,1414.181274,39,11950.6748,4498.456055,4846,10662
Callospermophilus lateralis,-121.465312,40.515618,2000,559,1509,46,59917,2462.899902,-773.974976,3236.875,-121,1360,1361,-121,172648.2656,29269.94922,1176.431274,69,80449.0625,7185.456055,7472,80449
Callospermophilus lateralis,-114.32013,39.0023,2000,409,1110,37,68774,2089.96875,-882.293762,2972.262451,-154,1331,1369,-353,83130.45313,11361.27539,3644.618652,38,31530.33203,11522.80664,11968,23772
Callospermophilus lateralis,-114.30167,39.01083,2000,544,1140,37,71071,2273.393799,-804.075012,3077.46875,-20,1491,1536,-254,78032.10938,10915.71289,3664.012451,35,29154.375,11896.76953,12111,21431
Callospermophilus lateralis,-116.96312,34.25095,2002,750,1655,48,63698,2648.375,-746.162476,3394.537598,70,1605,1605,-1,78726.3125,16903.86914,242.4375,87,45927.5,3526.443848,3526,42741
Callospermophilus lateralis,-116.83742,34.22237,2002,741,1624,49,59333,2540.475098,-712.337524,3252.8125,108,1310,1539,55,67024.09375,14100.18164,331.637512,84,38222.36328,3617.537598,3765,35886
Callospermophilus lateralis,-118.27029,36.4785,2003,118,1269,43,59564,1734.537476,-1202.349976,2936.887451,-529,934,934,-553,58861.16797,10688.09961,341.118744,87,31565.58594,1142.40625,1142,30540
Callospermophilus lateralis,-118.38546,36.77076,2003,92,1215,44,57030,1603.287476,-1133.574951,2736.862305,-512,861,862,-528,95415.14844,18217.43164,728.65625,87,51168.66406,2547.462402,2952,49714
Callospermophilus lateralis,-119.69941,37.65271,2003,939,1184,42,59191,2514.743652,-272.112488,2786.856201,288,1722,1758,288,112386.8672,23026.55078,390.65625,84,60270.38281,1879.131226,2001,60270
Callospermophilus lateralis,-121.174367,40.741373,2003,693,1522,44,65030,2702.975098,-698.1875,3401.162598,30,1568,1568,-65,55909.58203,8670.731445,740.481262,61,24742.51953,3610.037598,3610,23705
Callospermophilus lateralis,-121.178519,40.734076,2003,693,1538,45,65347,2702.331299,-713.724976,3416.056152,24,1571,1571,-73,54398.01172,8576.775391,640.137512,62,24159.83789,3416.150146,3416,23246
Callospermophilus lateralis,-121.163996,40.720305,2003,683,1673,46,66017,2781.5625,-811.775024,3593.337402,6,1569,1569,-97,52926.96875,8438.012695,649.487488,62,23732.33789,3324.256104,3324,22522
Callospermophilus lateralis,-121.136175,40.719374,2003,656,1535,44,67223,2712.175049,-741.418762,3453.59375,-32,1558,1558,-131,58098.12891,9018.924805,951.762451,58,24449.13086,4061.049805,4061,24364
Callospermophilus lateralis,-121.117465,40.755425,2003,706,1337,41,65242,2636.168701,-565.125,3201.293701,-29,1587,1587,-29,62740.92578,8806.599609,1193.681152,53,25105.78125,5301.9375,5302,25106
Callospermophilus lateralis,-121.136084,40.712353,2003,657,1557,44,67235,2722.5,-762.862488,3485.362549,-31,1557,1557,-133,57914.09766,8911.831055,846.887512,59,24795.98047,3958.018799,3958,24476
Callospermophilus lateralis,-119.75385,37.774817,2004,864,1166,43,55068,2337.681152,-332.575012,2670.256104,276,1603,1639,276,108371.1953,23528.5625,229.662491,90,60680.3125,1411.331299,1605,60680
Callospermophilus lateralis,-120.215,39.4463,2004,550,1726,48,62188,2605.09375,-925.862488,3530.956299,-206,1370,1370,-206,83104.34375,13894.08789,1103.03125,74,40843.15234,3725.09375,3725,40843
Callospermophilus lateralis,-121.124442,40.721452,2004,676,1540,44,67380,2724.412598,-739.59375,3464.006348,-111,1576,1576,-111,59023.30078,8625.21875,1059.15625,56,24174.29297,4366.256348,4366,24174
Callospermophilus lateralis,-121.148229,40.730869,2004,695,1547,44,66569,2732.068848,-720.506226,3452.575195,10,1586,1586,-86,55853.70703,8543.712891,845.049988,59,23848.96875,3783.618896,3784,23291
Callospermophilus lateralis,-121.114813,40.737906,2004,681,1348,42,65192,2616.4375,-585.331238,3201.768799,14,1560,1560,-56,61395.26953,8770.6875,1186,53,24662.58203,5012.40625,5012,24367
Callospermophilus lateralis,-121.116567,40.744159,2004,681,1348,42,65192,2616.4375,-585.331238,3201.768799,14,1560,1560,-56,61395.26953,8770.6875,1186,53,24662.58203,5012.40625,5012,24367
Callospermophilus lateralis,-121.182357,40.730686,2004,693,1554,45,64936,2711.925049,-714.90625,3426.831299,29,1566,1566,-72,53811.3125,8450.799805,635.599976,61,23989.06836,3421.837402,3422,22936
Callospermophilus lateralis,-108.610833,33.388683,2006,803,1550,47,62842,2510.506348,-754.5,3265.006348,1564,1106,1630,27,73864.32031,12357.93164,2242.387451,48,30407.52539,7486.731445,25637,17700
Callospermophilus lateralis,-106.83915,36.003633,2006,586,1517,42,71805,2518.75,-1083.90625,3602.65625,-158,922,1544,-306,71945.51563,8582.369141,2725.21875,29,22720.75,10964.58203,18190,19896
Callospermophilus lateralis,-120.7791,40.5486,2006,741,1686,45,68844,2897.662598,-831.743774,3729.40625,-97,1663,1663,-97,64871.61719,13583.9375,748.918762,78,35245.85156,3403.887451,3404,35246
Callospermophilus lateralis,-120.838285,40.630699,2006,689,1606,44,68581,2797.506348,-803.599976,3601.106445,-136,1603,1603,-136,71573.23438,13001.5625,747.206238,73,36058.35156,3595.412354,3595,36058
Callospermophilus lateralis,-118.14757,37.50348,2006,118,1418,44,63862,1916.043701,-1294.668701,3210.712402,-440,235,984,-613,35294.875,5646.618652,1280.65625,40,13516.66895,5403.806152,6788,10658
Callospermophilus lateralis,-118.19846,37.50742,2006,104,1213,40,63060,1793.737549,-1205.806274,2999.543945,-461,231,963,-599,37537.82031,5875.350098,1335.387451,39,14292.27539,5927.081055,6954,11348
Callospermophilus lateralis,-105.64635,35.75555,2007,593,1553,45,67378,2409.699951,-1040.618774,3450.318848,1414,-239,1494,-239,63157.38672,10650.7627,2701.362549,47,26459.375,9593.650391,25373,9594
Callospermophilus lateralis,-107.6801,37.454,2007,518,1750,44,74666,2561.643799,-1388.006226,3949.649902,1105,846,1499,-425,76886.46875,9103.168945,2759.237549,26,24393.43164,12075.84961,19014,18810
Callospermophilus lateralis,-110.4044,41.0365,2007,239,1657,43,76584,2367.612549,-1476.90625,3844.518799,93,1273,1273,-682,59624.05469,6314.493652,3639.274902,17,18335.83789,11466.6748,11467,14206
Callospermophilus lateralis,-118.7543,41.6785,2007,479,1128,35,71706,2414.393799,-795.9375,3210.331299,291,1432,1446,-354,49053.40625,6446.1875,1000.3125,43,17090.14453,5044.100098,5632,15884
Callospermophilus lateralis,-120.4486,44.4231,2007,748,1230,39,66040,2644.981201,-482.21875,3127.199951,16,1641,1641,-31,51736.33594,7843.381348,1823.606201,44,21550.83789,6223.606445,6224,19613
Callospermophilus lateralis,-119.988687,38.480851,2007,595,1359,44,63287,2352.018799,-699.662476,3051.681152,-50,1429,1444,-139,122756.4063,21220.53711,940.306274,71,57339.84375,4537.012695,6296,56296
Callospermophilus lateralis,-120.29095,39.42091,2008,499,1409,44,61632,2329.443848,-819.518738,3148.962646,-202,1323,1334,-202,105643.0625,17864.98828,1072.506226,74,52276.67188,4428.787598,5038,52277
Callospermophilus lateralis,-120.2521,39.433308,2008,509,1713,49,60967,2534.506348,-954.5625,3489.068848,-229,1310,1310,-229,85419.20313,14145.39355,1219.650024,72,40716.26172,4019.431152,4019,40716
Callospermophilus lateralis,-120.309225,39.447115,2008,498,1373,44,62074,2302.418701,-807.762512,3110.181152,-195,1325,1352,-195,99063.44531,16572.11328,928.337463,73,48719.45703,4295.3125,4802,48719
Callospermophilus lateralis,-120.295794,39.451907,2008,495,1505,46,61338,2363.868652,-885.362488,3249.231201,-204,1309,1327,-204,88011.10938,14575.08789,922.393738,71,42468.79297,4122.78125,4749,42469
Callospermophilus lateralis,-106.61895,35.24795,2009,1253,1832,45,79662,3336.600098,-660.599976,3997.200195,2209,247,2300,247,25504.25586,4572.868652,1120.631226,50,11250.09961,3724.837402,9958,3725
Callospermophilus lateralis,-118.59486,37.24442,2010,592,1410,44,62552,2349.612549,-818.450012,3168.0625,-122,1444,1444,-122,34935.63672,5845.962402,915.556274,59,15953.5127,3488.049805,3488,15954
Callospermophilus saturatus,-121.033285,48.883853,1971,825,1052,34,70778,2657.943848,-383.806244,3041.75,-3,1749,1749,-49,122398.7422,20145.35547,2943.068848,62,59076.20703,10407.83105,10408,52277
Callospermophilus saturatus,-121.022347,48.912797,1971,443,916,33,62123,2028.393799,-679.356262,2707.75,-243,1264,1278,-291,149414.9375,25160.48047,3448.375,65,74771.45313,12236.88672,14065,64499
Callospermophilus saturatus,-120.8053,46.9072,1974,707,1274,39,70997,2634.506348,-625.331238,3259.837646,-106,1617,1643,-170,59432.71875,10723.16211,1274.099976,63,29430.24219,5167.100098,5622,26759
Callospermophilus saturatus,-121.665,46.964976,1974,323,866,36,55060,1751.412476,-631.081238,2382.493652,-249,1095,1095,-300,174821.1094,28316.11914,3629.956299,61,82879.55469,13945.46289,13945,74261
Callospermophilus saturatus,-121.5158,46.8694,1975,313,897,36,55665,1773.143799,-686.637512,2459.78125,-272,1087,1087,-324,190105.6719,32229.71875,2966.15625,68,94906.85938,12194.79395,12195,85308
Callospermophilus saturatus,-121.5861,46.9175,1975,284,875,36,55793,1723.668701,-704.118774,2427.787598,-304,1002,1066,-350,185753.4375,33904.60547,3275.506348,67,91981.71875,13079.67578,13649,75963
Callospermophilus saturatus,-121.64111,46.915,1976,192,837,36,53375,1547.300049,-746.4375,2293.737549,-366,871,946,-409,189311.0625,31230.47461,3702.693848,64,91730.69531,14334.22461,15537,81062
Callospermophilus saturatus,-121.79,45.96,1979,531,852,33,57613,2060.862549,-450.612518,2511.475098,-87,1329,1329,-135,266592.7188,42508.78906,3117.131348,64,126117.4844,17413.23828,17413,118198
Callospermophilus saturatus,-121.63,45.96,1979,800,999,36,60647,2452.475098,-265.6875,2718.162598,114,1588,1609,71,155241.5,28737.80664,1233.543701,74,80783.10156,7161.431152,8411,74450
Callospermophilus saturatus,-121.6558,46.9114,1979,227,859,36,55145,1626.662476,-741.518738,2368.181152,-352,931,1004,-394,192155.5313,32117.06836,3722.943848,64,93170.875,14341.33789,15540,84499
Callospermophilus saturatus,-121.6319,46.9161,1979,173,835,36,53191,1518.1875,-768.849976,2287.037598,-383,848,926,-424,188995.4688,31165.35547,3695.475098,64,91604.95313,14226.53125,15343,80919
Callospermophilus saturatus,-120.7228,47.9101,1981,699,1290,38,74821,2687.268799,-684.512512,3371.78125,-194,1666,1666,-238,99174.16406,19846.15625,1212.143799,81,56432.75781,5517.443848,5517,49914
Callospermophilus saturatus,-120.6258,48.58,1982,483,1033,32,73847,2308.487549,-838.724976,3147.212402,-397,1424,1436,-436,114237.5547,18718.94336,2611.53125,63,55453.15625,9589.318359,9788,49707
Callospermophilus saturatus,-121.494,46.6861,1984,636,959,35,60995,2293.081055,-415.481262,2708.562256,-24,1464,1464,-77,199593.5938,34947.33594,2852.743652,67,99592.82031,13374.625,13375,89760
Callospermophilus saturatus,-121.417327,46.639274,1987,391,818,32,60874,1917.456299,-622.706238,2540.162598,-254,1236,1236,-306,149120.9844,25949.46875,1922.9375,67,74023.34375,8822.831055,8823,67907
Callospermophilus saturatus,-121.304226,46.646138,1987,555,1173,39,63761,2358.368652,-646.856262,3005.224854,-158,1397,1412,-204,89263.51563,16252.11816,1073.012451,70,45341.63281,5198.581055,6200,42492
Callospermophilus saturatus,-121.545939,46.68595,1987,825,1176,40,60037,2621.931152,-262.725006,2884.65625,159,1620,1621,121,182821.375,32290.41211,2547.556152,68,91990.20313,12246.38086,12667,82738
Callospermophilus saturatus,-119.944812,48.662423,1987,83,1017,33,68519,1874.849976,-1142.806274,3017.65625,-674,1013,1013,-702,80612.32031,10874.625,3120.293701,38,28479.55078,9559.5625,9560,26605
Callospermophilus saturatus,-120.5083,47.7517,1994,379,918,32,66159,2016.025024,-812.631226,2828.65625,-363,1248,1275,-402,121464.5,24556.35156,1716.875,80,67726.92188,7119.043945,7272,61205
Callospermophilus saturatus,-121.016667,47.1,1995,498,919,32,68360,2200.40625,-636.412476,2836.818848,-274,1382,1415,-317,155010.875,28723.91797,3024.512451,70,82316.99219,12809.8623,13226,71942
Otospermophilus beecheyi,-122.7547,45.2311,1970,1171,1096,42,52805,2721.1875,136.050003,2585.137451,569,1874,1874,534,105840.1719,17827.41797,1370.84375,62,49786.88281,7221.818848,7222,45548
Otospermophilus beecheyi,-121.0236,46.9081,1970,725,1265,38,71478,2670.800049,-614,3284.800049,-100,1639,1666,-160,74248.875,14375.97461,1299.856201,71,39355.19922,5511.46875,5773,35397
Otospermophilus beecheyi,-118.846332,34.688485,1970,1488,1405,44,60789,3259.762451,127.856247,3131.90625,863,2282,2304,762,34215.21094,8993.793945,86.34375,98,21394.69922,503.412476,1076,19671
Otospermophilus beecheyi,-117.147,33.41,1971,1760,1318,53,38506,3139.050049,685.631226,2453.418945,1358,2218,2311,1343,43835.55859,10152.74414,123.849999,100,28019.36914,654.962524,1264,25800
Otospermophilus beecheyi,-118.03139,33.974117,1971,1901,1310,54,38570,3178.65625,764.418762,2414.237549,1486,2363,2427,1435,36320.65625,9362.099609,39.599998,102,23258.16797,477.881256,1058,21591
Otospermophilus beecheyi,-120.245529,41.363854,1971,407,1215,39,65820,2284.893799,-812.293762,3097.1875,-340,1303,1303,-340,89118.89063,14571.45605,1432.462524,56,38241.00781,6330.8125,6331,38241
Otospermophilus beecheyi,-118.621905,35.279232,1972,1842,1352,40,69314,3633.556152,297.543762,3336.012451,1149,2739,2739,989,27390.18164,5688.34375,40.818748,82,15017.99414,627.912537,628,12426
Otospermophilus beecheyi,-119.552844,37.314582,1972,1433,1414,44,63116,3296.893799,112.987503,3183.90625,720,2278,2279,720,98030.82813,18948.63086,227.118744,87,53907.64844,1849.1875,2078,53908
Otospermophilus beecheyi,-119.97844,39.5183,1972,990,1693,44,72979,3189.850098,-629.612488,3819.462646,94,1923,1962,94,34799.89453,6868.287598,212.375,71,18067.66211,2605.75,2840,18068
Otospermophilus beecheyi,-121.23,35.98,1973,1503,1982,56,52878,3536.868652,19.4375,3517.431152,878,2197,2197,878,53620.0625,11022.4375,86.506248,96,31783.63672,338.799988,339,31784
Otospermophilus beecheyi,-121.924295,36.621437,1973,1339,869,59,18651,2020.731201,554.21875,1466.512451,1148,1521,1571,1094,43283.76172,8455.349609,148.125,88,23648.19336,681.068726,973,23452
Otospermophilus beecheyi,-120.22386,39.43159,1973,517,1766,49,62040,2595.1875,-974.174988,3569.362549,-241,1333,1333,-241,84441.51563,14081.73145,1225.331299,73,41033.86719,3935.225098,3935,41034
Otospermophilus beecheyi,-122.9003,45.2536,1974,1175,1100,42,52713,2727.337402,144.106247,2583.231201,573,1862,1877,537,104265.9688,18098.84375,1393.612549,64,50040.21094,7034.318359,7090,45761
Otospermophilus beecheyi,-118.584981,34.323413,1974,1605,995,38,57593,3119.087402,549.518738,2569.568604,994,2340,2403,947,61963.73047,14710.96875,30.331249,102,39990.00781,686.331238,1493,37159
Otospermophilus beecheyi,-121.00416,38.052271,1974,1639,1492,46,60801,3497.024902,291.84375,3205.181152,871,2406,2406,871,42148.54297,7783.956055,114.824997,86,22280.43164,510.293762,510,22280
Otospermophilus beecheyi,-121.836189,38.547705,1974,1624,1507,47,58675,3449.268799,308.350006,3140.918701,868,2348,2348,868,50192.84375,10177.2002,79.362503,92,28953.86914,624.081238,624,28954
Otospermophilus beecheyi,-117.045605,34.226552,1974,900,1464,46,63163,2683.206299,-439.462494,3122.668701,232,1727,1741,163,80960.28906,17923.10547,404.487488,88,47811.61719,3292.59375,5168,43903
Otospermophilus beecheyi,-117.132773,34.225781,1974,1033,1051,38,64136,2585.162598,-140.943756,2726.106445,359,1877,1882,276,105306.375,24794.375,501.143738,95,64894.60938,1922.987549,3894,58754
Otospermophilus beecheyi,-117.093357,34.233655,1974,962,1251,42,63644,2603.912598,-310.618744,2914.53125,297,1801,1818,222,90809.42188,20589.55078,492.549988,91,54682.13281,2657.431152,4298,49842
Otospermophilus beecheyi,-117.288957,34.228054,1974,1380,1410,45,64673,3188.03125,71.275002,3116.756348,703,2232,2245,620,98421.04688,22933.85547,291.09375,97,61693.10156,1584.037476,2618,55771
Otospermophilus beecheyi,-121.55682,36.378523,1975,1402,1357,55,40470,2833.71875,377.862488,2455.856201,961,1899,1964,961,64745.92969,13266.47461,156.925003,95,37750.63672,597.331238,896,37751
Otospermophilus beecheyi,-118.578786,34.139922,1975,1848,1393,52,43837,3404.46875,773.412476,2631.056152,1388,2394,2457,1337,50241.80469,12457.50586,30.993752,106,32961.375,420.868744,828,30939
Otospermophilus beecheyi,-118.391699,34.432328,1975,1682,1559,52,50300,3376.71875,405.649994,2971.068848,1162,2332,2372,1089,48625.59375,12470.5752,87.90625,100,30903.99414,649.237488,1272,28392
Otospermophilus beecheyi,-117.250962,33.38315,1976,1775,1232,55,34429,3003.606201,768.018738,2235.587402,1412,2178,2264,1400,42880.05469,10352.22461,182.087494,104,27804.96875,610.1875,812,26263
Otospermophilus beecheyi,-118.25872,34.43889,1977,1618,1684,51,59133,3503.893799,202.831253,3301.0625,1009,2382,2416,922,35484.125,8759.5625,46.012501,97,22140.24414,596.143738,1113,20224
Otospermophilus beecheyi,-118.223701,34.438893,1977,1588,1590,48,61091,3440.168701,162.8125,3277.356201,961,2379,2412,863,32637.66992,8230.612305,125.262497,96,19958.14453,673.40625,1262,18497
Otospermophilus beecheyi,-122.715968,38.796076,1977,1445,1235,44,55150,3164.512451,367.649994,2796.862549,799,2142,2184,799,127675.7422,26426.18164,208.275009,91,72264.10938,1431.674927,2008,72264
Otospermophilus beecheyi,-120.845374,39.32139,1977,1214,1245,42,60864,2946.831299,20.84375,2925.987549,513,2015,2033,513,163984.9375,29361.375,301.212494,80,83038.45313,2959.306152,4780,83038
Otospermophilus beecheyi,-122.95,39.44,1979,1304,1894,53,60007,3436.231201,-124.224999,3560.456299,587,2091,2091,587,122035.6797,24755.55078,108.481255,89,67604.84375,1525.556274,1526,67605
Otospermophilus beecheyi,-119.721443,37.090636,1979,1676,1650,46,67213,3751.518799,175.818756,3575.699951,997,2559,2559,864,47139.33203,9897.443359,36.381252,90,26782.99219,279.962494,280,25583
Otospermophilus beecheyi,-118.597929,37.236503,1979,570,1373,43,62623,2298.206299,-836.193726,3134.399902,-107,1421,1421,-146,36840.42578,6090.131348,880.018738,60,17111.76172,3431.418701,3431,16704
Otospermophilus beecheyi,-122.6603,45.6389,1980,1156,1050,41,53191,2627.037598,93.662498,2533.375,542,1849,1849,498,104277.3359,17138.89453,1704.824951,58,47909.21484,8417.393555,8417,43599
Otospermophilus beecheyi,-116.756311,33.823839,1980,850,1436,47,58873,2548.743652,-474.912506,3023.65625,219,1422,1647,174,72133.375,13858.46289,371.125,80,40837.39063,4048.043701,4315,35954
Otospermophilus beecheyi,-116.78597,34.158636,1980,919,1481,46,61275,2701.399902,-489.424988,3190.824951,267,1511,1745,201,76259.25,17241.51953,183.237503,87,43498.3125,2768.09375,3874,42589
Otospermophilus beecheyi,-116.77823,34.17015,1980,845,1479,46,60709,2599.53125,-552.400024,3151.931152,200,1430,1662,134,77332.125,17522.35547,179.96875,88,44232.12891,2688.143555,3684,43414
Otospermophilus beecheyi,-116.74154,34.21078,1982,668,1552,49,58999,2428.09375,-711.056274,3139.149902,49,1252,1474,-4,86948.28906,18564.71289,244.431244,87,51107.33203,3516.512451,3576,46516
Otospermophilus beecheyi,-121.520155,36.408361,1988,1350,1173,44,53807,2882.768799,246.706253,2636.0625,743,2049,2095,743,82264.82031,16792.16211,224.462509,96,48841.42188,934.581238,1171,48841
Otospermophilus beecheyi,-121.549313,36.386599,1988,1397,1336,54,41023,2833.9375,380.868744,2453.068848,953,1903,1969,953,66231.39844,13489.51855,168.53125,95,38621.20703,733.487488,963,38621
Otospermophilus beecheyi,-121.55555,36.37581,1989,1402,1357,55,40470,2833.71875,377.862488,2455.856201,961,1899,1964,961,64745.92969,13266.47461,156.925003,95,37750.63672,597.331238,896,37751
Otospermophilus beecheyi,-117.800814,34.088521,1990,1786,1489,55,42914,3232.850098,536.912476,2695.9375,1330,2312,2372,1271,47854.42578,12077.00586,29.862499,102,30908.71094,586.137512,1147,28104
Otospermophilus beecheyi,-118.736258,34.142702,1990,1804,1354,53,41536,3293.899902,756.65625,2537.243652,1379,2334,2389,1333,46021.11328,11475.3877,24.018749,103,29627.33789,477.818756,815,27756
Otospermophilus beecheyi,-123.83,44.56,1990,1072,1070,48,42477,2381.268799,161.793747,2219.475098,594,1643,1643,556,193059.7813,33685.11328,2157.925049,67,93520.98438,11146.66211,11147,86131
Otospermophilus beecheyi,-123.69,44.67,1990,1096,1115,46,46007,2518.050049,129.287506,2388.762451,570,1709,1709,534,158438.1875,28774.64453,1769.318726,67,76942.40625,8982.793945,8983,72261
Otospermophilus beecheyi,-122.61969,38.81608,1990,1428,1655,49,59569,3380.024902,38.006248,3342.018555,716,2215,2215,716,92540.57813,18559.30078,105.193756,93,53901.71875,818.087524,818,53902
Otospermophilus beecheyi,-119.535559,36.917697,1992,1768,1599,45,68793,3823.206299,301.90625,3521.300049,1071,2658,2658,920,37963.6875,7410.518555,38.293751,87,21019.25,525.693726,526,19963
Otospermophilus beecheyi,-118.913846,35.266852,1999,1859,1465,42,70552,3722.925049,306.75,3416.175049,1158,2763,2763,971,16355.34961,3387.418701,24.80625,84,9226.71875,247.5,248,7742
Otospermophilus beecheyi,-118.948755,35.396389,1999,1923,1312,40,69543,3706.768799,442.081238,3264.6875,1229,2810,2810,1052,18832.65039,3639.431152,23.168751,85,10535.0752,313.137512,313,9376
Otospermophilus beecheyi,-122.265982,37.872408,2000,1430,867,53,26909,2252.59375,632.90625,1619.6875,1063,1707,1747,1063,63934.71875,12349.49414,142.543747,89,35682.55469,718.381226,1119,35683
